"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Row #","Top Row","Category: ID","Category: Name","Category","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Barcode","Variant SKU","Variant Price","Variant Compare At Price","Variant Image","Image Src","Image Position","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","857","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464753889594","MERGE","Design","Cavalier King Charles Spaniel","","","816265020857","BG-BDC-D5","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D5.png?v=1705790264","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-S5.png?v=1705790265","25","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","858","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464753922362","MERGE","Design","Dachshund","","","816265020956","BG-BDC-D6","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D6.png?v=1705790340","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D5.png?v=1705790264","26","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","859","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464753987898","MERGE","Design","French Bulldog","","","816265021038","BG-BDC-D8","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D8.png?v=1705790336","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-S12.png?v=1705790265","27","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","860","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754020666","MERGE","Design","German Shepherd","","","816265021045","BG-BDC-D9","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D9.png?v=1705790341","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-C7.png?v=1705790264","28","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","861","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754053434","MERGE","Design","German Shorthaired Pointer","","","816265021052","BG-BDC-D10","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D10.png?v=1705790337","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-C5.png?v=1705790336","29","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","862","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754086202","MERGE","Design","Golden Retriever","","","816265021069","BG-BDC-D11","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D11.png?v=1705790338","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-X2.png?v=1705790341","30","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","863","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754118970","MERGE","Design","Labrador Retriever","","","816265021083","BG-BDC-D12","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D12.png?v=1705790339","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-C8.png?v=1705790344","31","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","864","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754151738","MERGE","Design","Poodle","","","816265021113","BG-BDC-D13","4.00","9.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D6.png?v=1705790340","32","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","865","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754217274","MERGE","Design","Welsh Corgi","","","816265021298","BG-BDC-D15","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D15.png?v=1705790339","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-B16.png?v=1705790343","33","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","866","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754250042","MERGE","Design","Yorkshire Terrier","","","816265021311","BG-BDC-D16","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D16.png?v=1705790264","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-S6.png?v=1705790341","34","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","867","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754315578","MERGE","Design","Blue Catfish","","","816265021366","BG-BDC-F2","4.00","9.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D10.png?v=1705790337","35","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","868","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754348346","MERGE","Design","King Salmon","","","816265021373","BG-BDC-F3","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-F3.png?v=1705790345","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-B7.png?v=1705790338","36","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","869","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754381114","MERGE","Design","Largemouth Bass","","","816265021397","BG-BDC-F4","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-F4.png?v=1705790345","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-S7.png?v=1705790336","37","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","870","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754413882","MERGE","Design","Muskellunge","","","816265021458","BG-BDC-F5","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-F5.png?v=1705790265","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-B4.png?v=1705790337","38","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","871","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754446650","MERGE","Design","Northern Pike","","","816265021465","BG-BDC-F6","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-F6.png?v=1705790177","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-L7.png?v=1705790339","39","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","872","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754479418","MERGE","Design","Rainbow Trout","","","816265021496","BG-BDC-F7","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-F8.png?v=1705790347","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-M4.png?v=1705790348","40","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","873","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47502779875642","MERGE","Design","Walleye","","","816265026941","BG-BDC-F10","4.00","9.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D15.png?v=1705790339","41","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","874","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754577722","MERGE","Design","Dragonfly","","","816265021694","BG-BDC-I1","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-I1.png?v=1705790343","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-L6.png?v=1705790346","42","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","875","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754610490","MERGE","Design","Honeybee","","","816265021748","BG-BDC-I2","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-I2.png?v=1705790179","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-I1.png?v=1705790343","43","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","876","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754643258","MERGE","Design","Monarch","","","816265021793","BG-BDC-I3","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-I3.png?v=1705790177","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-C4.png?v=1705790345","44","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","877","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754676026","MERGE","Design","Swallowtail","","","816265021809","BG-BDC-I4","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-I4.png?v=1705790263","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D9.png?v=1705790341","45","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","878","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754872634","MERGE","Design","Hat Gnome","","","816265021922","BG-BDC-L6","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-L6.png?v=1705790346","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-F3.png?v=1705790345","46","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","879","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464754905402","MERGE","Design","Mermaid","","","816265021946","BG-BDC-L7","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-L7.png?v=1705790339","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-B14.png?v=1705790344","47","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","880","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464755003706","MERGE","Design","Bighorn Sheep","","","816265021991","BG-BDC-M1","4.00","9.95","","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-C3.png?v=1705790337","48","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","881","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464755036474","MERGE","Design","Eagle","","","816265022103","BG-BDC-M2","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-M2.png?v=1705790335","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-D1.png?v=1705790347","49","","","","","false",""
"8919126901050","best-darn-coaster-set-of-2","MERGE","(All) Best Darn Coaster - Set of 2","","Zootility","Backyard & Bar","Faire","REPLACE","2024-01-07 02:40:16 -0500","2024-06-04 13:41:12 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/best-darn-coaster-set-of-2","882","","3438","Coasters","Home & Garden > Kitchen & Dining > Barware > Coasters","47464755069242","MERGE","Design","Elk","","","816265022134","BG-BDC-M3","4.00","9.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-M3.png?v=1705790146","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BDC-M2.png?v=1705790335","50","","","","","false",""
